Entity,Code,Date,Cumulative tests,Cumulative tests per million,Total confirmed cases (cases),Confirmed cases per million (cases per million),Total confirmed deaths (deaths),Confirmed deaths per million (deaths per million)
France,FRA,11-Mar-20,,,1784,27.33114774,33,0.505564953
France,FRA,12-Mar-20,,,2281,34.94526233,48,0.735367204
France,FRA,13-Mar-20,,,2876,44.06075163,61,0.934529155
France,FRA,14-Mar-20,,,3661,56.08706944,79,1.210291856
France,FRA,15-Mar-20,36747,559.1349453,4499,68.9253552,91,1.394133657
France,FRA,16-Mar-20,,,5423,83.08117388,127,1.94565906
France,FRA,17-Mar-20,,,6633,101.6185555,148,2.267382212
France,FRA,18-Mar-20,,,7730,118.4247601,175,2.681026264
France,FRA,19-Mar-20,,,9134,139.9342508,244,3.738116619
France,FRA,20-Mar-20,,,10995,168.4450501,372,5.699095829
France,FRA,21-Mar-20,,,12612,193.2177328,450,6.894067535
France,FRA,22-Mar-20,,,14459,221.51405,562,8.609924344
France,FRA,23-Mar-20,,,16018,245.398164,674,10.32578115
France,FRA,24-Mar-20,107546,1636.398259,19856,304.1969,860,13.17532907
France,FRA,25-Mar-20,,,22302,341.6699871,1100,16.85216509
France,FRA,26-Mar-20,,,25233,386.5733469,1331,20.39111975
France,FRA,27-Mar-20,,,29155,446.6589755,1696,25.98297453
France,FRA,28-Mar-20,,,32964,505.0134272,1995,30.56369941
France,FRA,29-Mar-20,,,37575,575.6546392,2314,35.45082728
France,FRA,30-Mar-20,,,40174,615.4717093,2606,39.9243111
France,FRA,31-Mar-20,224254,3412.203664,44550,682.512686,3024,46.32813384
France,FRA,1-Apr-20,,,52128,798.6087833,3523,53.97288873
France,FRA,2-Apr-20,,,56989,873.0800328,4032,61.77084512
France,FRA,3-Apr-20,,,59105,905.4974704,4503,68.9866358
France,FRA,4-Apr-20,,,64338,985.6678158,6507,99.68821656
France,FRA,5-Apr-20,,,68605,1051.038896,7560,115.8203346
France,FRA,6-Apr-20,,,70478,1079.733537,8078,123.7561723
France,FRA,7-Apr-20,333807,5079.14003,74390,1139.665964,8911,136.5178574
France,FRA,8-Apr-20,,,78167,1197.530171,10328,158.22651
France,FRA,9-Apr-20,,,82048,1256.987674,10869,166.5147112
France,FRA,10-Apr-20,,,86334,1322.649837,12210,187.0590325
France,FRA,11-Apr-20,,,90676,1389.169929,13197,202.1800206
France,FRA,12-Apr-20,,,93790,1436.876876,13832,211.9083159
France,FRA,13-Apr-20,,,95403,1461.588278,14393,220.5029201
French Polynesia,PYF,19-Mar-20,,,3,10.6798052,0,0
French Polynesia,PYF,20-Mar-20,,,3,10.6798052,0,0
French Polynesia,PYF,21-Mar-20,,,15,53.399026,0,0
French Polynesia,PYF,22-Mar-20,,,17,60.51889614,0,0
French Polynesia,PYF,23-Mar-20,,,18,64.0788312,0,0
French Polynesia,PYF,24-Mar-20,,,23,81.87850654,0,0
French Polynesia,PYF,25-Mar-20,,,25,88.99837667,0,0
French Polynesia,PYF,26-Mar-20,,,25,88.99837667,0,0
French Polynesia,PYF,27-Mar-20,,,30,106.798052,0,0
French Polynesia,PYF,28-Mar-20,,,30,106.798052,0,0
French Polynesia,PYF,29-Mar-20,,,34,121.0377923,0,0
French Polynesia,PYF,30-Mar-20,,,35,124.5977273,0,0
French Polynesia,PYF,31-Mar-20,,,36,128.1576624,0,0
French Polynesia,PYF,1-Apr-20,,,37,131.7175975,0,0
French Polynesia,PYF,2-Apr-20,,,37,131.7175975,0,0
French Polynesia,PYF,3-Apr-20,,,37,131.7175975,0,0
French Polynesia,PYF,4-Apr-20,,,39,138.8374676,0,0
French Polynesia,PYF,5-Apr-20,,,40,142.3974027,0,0
French Polynesia,PYF,6-Apr-20,,,41,145.9573377,0,0
French Polynesia,PYF,7-Apr-20,,,41,145.9573377,0,0
French Polynesia,PYF,8-Apr-20,,,47,167.3169481,0,0
French Polynesia,PYF,9-Apr-20,,,51,181.5566884,0,0
French Polynesia,PYF,10-Apr-20,,,51,181.5566884,0,0
French Polynesia,PYF,11-Apr-20,,,51,181.5566884,0,0
French Polynesia,PYF,12-Apr-20,,,51,181.5566884,0,0
French Polynesia,PYF,13-Apr-20,,,53,188.6765585,0,0
Gabon,GAB,13-Mar-20,,,1,0.449291198,0,0
Gabon,GAB,15-Mar-20,,,1,0.449291198,0,0
Gabon,GAB,16-Mar-20,,,1,0.449291198,0,0
Gabon,GAB,17-Mar-20,,,1,0.449291198,0,0
Gabon,GAB,18-Mar-20,,,1,0.449291198,0,0
Gabon,GAB,19-Mar-20,,,3,1.347873595,0,0
Gabon,GAB,20-Mar-20,,,3,1.347873595,0,0
Gabon,GAB,21-Mar-20,,,3,1.347873595,1,0.449291198
Gabon,GAB,22-Mar-20,,,3,1.347873595,1,0.449291198
Gabon,GAB,23-Mar-20,,,6,2.695747189,1,0.449291198
Gabon,GAB,24-Mar-20,,,6,2.695747189,1,0.449291198
Gabon,GAB,25-Mar-20,,,6,2.695747189,1,0.449291198
Gabon,GAB,26-Mar-20,,,6,2.695747189,1,0.449291198
Gabon,GAB,27-Mar-20,,,7,3.145038387,1,0.449291198
Gabon,GAB,28-Mar-20,,,7,3.145038387,1,0.449291198
Gabon,GAB,29-Mar-20,,,7,3.145038387,1,0.449291198
Gabon,GAB,30-Mar-20,,,7,3.145038387,1,0.449291198
Gabon,GAB,31-Mar-20,,,7,3.145038387,1,0.449291198
Gabon,GAB,1-Apr-20,,,16,7.188659171,1,0.449291198
Gabon,GAB,2-Apr-20,,,18,8.087241568,1,0.449291198
Gabon,GAB,3-Apr-20,,,18,8.087241568,1,0.449291198
Gabon,GAB,4-Apr-20,,,21,9.435115162,1,0.449291198
Gabon,GAB,5-Apr-20,,,21,9.435115162,1,0.449291198
Gabon,GAB,6-Apr-20,,,21,9.435115162,1,0.449291198
Gabon,GAB,7-Apr-20,,,21,9.435115162,1,0.449291198
Gabon,GAB,8-Apr-20,,,30,13.47873595,1,0.449291198
Gabon,GAB,9-Apr-20,,,33,14.82660954,1,0.449291198
Gabon,GAB,10-Apr-20,,,44,19.76881272,1,0.449291198
Gabon,GAB,11-Apr-20,,,46,20.66739512,1,0.449291198
Gabon,GAB,12-Apr-20,,,49,22.01526871,1,0.449291198
Gabon,GAB,13-Apr-20,,,57,25.6095983,1,0.449291198
Gambia,GMB,18-Mar-20,,,1,0.41379356,0,0
Gambia,GMB,19-Mar-20,,,1,0.41379356,0,0
Gambia,GMB,20-Mar-20,,,1,0.41379356,0,0
Gambia,GMB,21-Mar-20,,,1,0.41379356,0,0
Gambia,GMB,22-Mar-20,,,1,0.41379356,0,0
Gambia,GMB,23-Mar-20,,,1,0.41379356,0,0
Gambia,GMB,24-Mar-20,,,2,0.82758712,1,0.41379356
Gambia,GMB,25-Mar-20,,,3,1.24138068,1,0.41379356
Gambia,GMB,26-Mar-20,,,3,1.24138068,1,0.41379356
Gambia,GMB,27-Mar-20,,,3,1.24138068,1,0.41379356
Gambia,GMB,28-Mar-20,,,3,1.24138068,1,0.41379356
Gambia,GMB,29-Mar-20,,,3,1.24138068,1,0.41379356
Gambia,GMB,30-Mar-20,,,3,1.24138068,1,0.41379356
Gambia,GMB,31-Mar-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,1-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,2-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,3-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,4-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,5-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,6-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,7-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,8-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,9-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,10-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,11-Apr-20,,,4,1.65517424,1,0.41379356
Gambia,GMB,12-Apr-20,,,9,3.72414204,1,0.41379356
Gambia,GMB,13-Apr-20,,,9,3.72414204,1,0.41379356
Georgia,GEO,31-Dec-19,,,0,0,0,0
Georgia,GEO,1-Jan-20,,,0,0,0,0
Georgia,GEO,2-Jan-20,,,0,0,0,0
Georgia,GEO,3-Jan-20,,,0,0,0,0
Georgia,GEO,4-Jan-20,,,0,0,0,0
Georgia,GEO,5-Jan-20,,,0,0,0,0
Georgia,GEO,6-Jan-20,,,0,0,0,0
Georgia,GEO,7-Jan-20,,,0,0,0,0
Georgia,GEO,8-Jan-20,,,0,0,0,0
Georgia,GEO,9-Jan-20,,,0,0,0,0
Georgia,GEO,10-Jan-20,,,0,0,0,0
Georgia,GEO,11-Jan-20,,,0,0,0,0
Georgia,GEO,12-Jan-20,,,0,0,0,0
Georgia,GEO,13-Jan-20,,,0,0,0,0
Georgia,GEO,14-Jan-20,,,0,0,0,0
Georgia,GEO,15-Jan-20,,,0,0,0,0
Georgia,GEO,16-Jan-20,,,0,0,0,0
Georgia,GEO,17-Jan-20,,,0,0,0,0
Georgia,GEO,18-Jan-20,,,0,0,0,0
Georgia,GEO,19-Jan-20,,,0,0,0,0
Georgia,GEO,20-Jan-20,,,0,0,0,0
Georgia,GEO,21-Jan-20,,,0,0,0,0
Georgia,GEO,22-Jan-20,,,0,0,0,0
Georgia,GEO,23-Jan-20,,,0,0,0,0
Georgia,GEO,24-Jan-20,,,0,0,0,0
Georgia,GEO,25-Jan-20,,,0,0,0,0
Georgia,GEO,26-Jan-20,,,0,0,0,0
Georgia,GEO,27-Jan-20,,,0,0,0,0
Georgia,GEO,28-Jan-20,,,0,0,0,0
Georgia,GEO,29-Jan-20,,,0,0,0,0
Georgia,GEO,30-Jan-20,,,0,0,0,0
Georgia,GEO,31-Jan-20,,,0,0,0,0
Georgia,GEO,1-Feb-20,,,0,0,0,0
Georgia,GEO,2-Feb-20,,,0,0,0,0
Georgia,GEO,3-Feb-20,,,0,0,0,0
Georgia,GEO,4-Feb-20,,,0,0,0,0
Georgia,GEO,5-Feb-20,,,0,0,0,0
Georgia,GEO,6-Feb-20,,,0,0,0,0
Georgia,GEO,7-Feb-20,,,0,0,0,0
Georgia,GEO,8-Feb-20,,,0,0,0,0
Georgia,GEO,9-Feb-20,,,0,0,0,0
Georgia,GEO,10-Feb-20,,,0,0,0,0
Georgia,GEO,11-Feb-20,,,0,0,0,0
Georgia,GEO,12-Feb-20,,,0,0,0,0
Georgia,GEO,13-Feb-20,,,0,0,0,0
Georgia,GEO,14-Feb-20,,,0,0,0,0
Georgia,GEO,15-Feb-20,,,0,0,0,0
Georgia,GEO,16-Feb-20,,,0,0,0,0
Georgia,GEO,17-Feb-20,,,0,0,0,0
Georgia,GEO,18-Feb-20,,,0,0,0,0
Georgia,GEO,19-Feb-20,,,0,0,0,0
Georgia,GEO,20-Feb-20,,,0,0,0,0
Georgia,GEO,21-Feb-20,,,0,0,0,0
Georgia,GEO,22-Feb-20,,,0,0,0,0
Georgia,GEO,23-Feb-20,,,0,0,0,0
Georgia,GEO,24-Feb-20,,,0,0,0,0
Georgia,GEO,25-Feb-20,,,0,0,0,0
Georgia,GEO,26-Feb-20,,,0,0,0,0
Georgia,GEO,27-Feb-20,,,1,0.250678398,0,0
Georgia,GEO,28-Feb-20,,,1,0.250678398,0,0
Georgia,GEO,29-Feb-20,,,2,0.501356797,0,0
Georgia,GEO,1-Mar-20,,,3,0.752035195,0,0
Georgia,GEO,2-Mar-20,,,3,0.752035195,0,0
Georgia,GEO,5-Mar-20,,,3,0.752035195,0,0
Georgia,GEO,6-Mar-20,,,9,2.256105586,0,0
Georgia,GEO,8-Mar-20,,,12,3.008140781,0,0
Georgia,GEO,9-Mar-20,,,13,3.258819179,0,0
Georgia,GEO,10-Mar-20,,,15,3.760175976,0,0
Georgia,GEO,11-Mar-20,,,23,5.765603164,0,0
Georgia,GEO,12-Mar-20,,,24,6.016281562,0,0
Georgia,GEO,13-Mar-20,,,25,6.26695996,0,0
Georgia,GEO,14-Mar-20,,,30,7.520351952,0,0
Georgia,GEO,15-Mar-20,,,30,7.520351952,0,0
Georgia,GEO,16-Mar-20,,,30,7.520351952,0,0
Georgia,GEO,17-Mar-20,,,33,8.272387148,0,0
Georgia,GEO,18-Mar-20,,,34,8.523065546,0,0
Georgia,GEO,19-Mar-20,,,34,8.523065546,0,0
Georgia,GEO,20-Mar-20,,,40,10.02713594,0,0
Georgia,GEO,21-Mar-20,,,43,10.77917113,0,0
Georgia,GEO,22-Mar-20,,,49,12.28324152,0,0
Georgia,GEO,23-Mar-20,,,54,13.53663351,0,0
Georgia,GEO,24-Mar-20,,,61,15.2913823,0,0
Georgia,GEO,25-Mar-20,,,70,17.54748789,0,0
Georgia,GEO,26-Mar-20,,,73,18.29952308,0,0
Georgia,GEO,27-Mar-20,,,79,19.80359347,0,0
Georgia,GEO,28-Mar-20,,,81,20.30495027,0,0
Georgia,GEO,29-Mar-20,,,85,21.30766387,0,0
Georgia,GEO,30-Mar-20,,,90,22.56105586,0,0
Georgia,GEO,31-Mar-20,,,98,24.56648304,0,0
Georgia,GEO,1-Apr-20,,,110,27.57462383,0,0
Georgia,GEO,2-Apr-20,,,115,28.82801582,0,0
Georgia,GEO,3-Apr-20,,,121,30.33208621,0,0
Georgia,GEO,4-Apr-20,,,148,37.10040297,0,0
Georgia,GEO,5-Apr-20,,,157,39.35650855,0,0
Georgia,GEO,6-Apr-20,,,174,43.61804132,2,0.501356797
Georgia,GEO,7-Apr-20,,,188,47.1275389,2,0.501356797
Georgia,GEO,8-Apr-20,,,196,49.13296609,3,0.752035195
Georgia,GEO,9-Apr-20,,,211,52.89314207,3,0.752035195
Georgia,GEO,10-Apr-20,,,218,54.64789085,3,0.752035195
Georgia,GEO,11-Apr-20,,,234,58.65874523,3,0.752035195
Georgia,GEO,12-Apr-20,,,242,60.66417242,3,0.752035195
Georgia,GEO,13-Apr-20,,,257,64.42434839,3,0.752035195
Germany,DEU,31-Dec-19,,,0,0,0,0
Germany,DEU,1-Jan-20,,,0,0,0,0
Germany,DEU,2-Jan-20,,,0,0,0,0
Germany,DEU,3-Jan-20,,,0,0,0,0
Germany,DEU,4-Jan-20,,,0,0,0,0
Germany,DEU,5-Jan-20,,,0,0,0,0
Germany,DEU,6-Jan-20,,,0,0,0,0
Germany,DEU,7-Jan-20,,,0,0,0,0
Germany,DEU,8-Jan-20,,,0,0,0,0
Germany,DEU,9-Jan-20,,,0,0,0,0
Germany,DEU,10-Jan-20,,,0,0,0,0
Germany,DEU,11-Jan-20,,,0,0,0,0
Germany,DEU,12-Jan-20,,,0,0,0,0
Germany,DEU,13-Jan-20,,,0,0,0,0
Germany,DEU,14-Jan-20,,,0,0,0,0
Germany,DEU,15-Jan-20,,,0,0,0,0
Germany,DEU,16-Jan-20,,,0,0,0,0
Germany,DEU,17-Jan-20,,,0,0,0,0
Germany,DEU,18-Jan-20,,,0,0,0,0
Germany,DEU,19-Jan-20,,,0,0,0,0
Germany,DEU,20-Jan-20,,,0,0,0,0
Germany,DEU,21-Jan-20,,,0,0,0,0
Germany,DEU,22-Jan-20,,,0,0,0,0
Germany,DEU,23-Jan-20,,,0,0,0,0
Germany,DEU,24-Jan-20,,,0,0,0,0
Germany,DEU,25-Jan-20,,,0,0,0,0
Germany,DEU,26-Jan-20,,,0,0,0,0
Germany,DEU,27-Jan-20,,,0,0,0,0
Germany,DEU,28-Jan-20,,,1,0.011935461,0,0
Germany,DEU,29-Jan-20,,,4,0.047741844,0,0
Germany,DEU,30-Jan-20,,,4,0.047741844,0,0
Germany,DEU,31-Jan-20,,,5,0.059677305,0,0
Germany,DEU,1-Feb-20,,,7,0.083548226,0,0
Germany,DEU,2-Feb-20,,,8,0.095483687,0,0
Germany,DEU,3-Feb-20,,,9,0.107419148,0,0
Germany,DEU,4-Feb-20,,,11,0.13129007,0,0
Germany,DEU,5-Feb-20,,,11,0.13129007,0,0
Germany,DEU,6-Feb-20,,,11,0.13129007,0,0
Germany,DEU,7-Feb-20,,,12,0.143225531,0,0
Germany,DEU,8-Feb-20,,,13,0.155160992,0,0
Germany,DEU,9-Feb-20,,,13,0.155160992,0,0
Germany,DEU,10-Feb-20,,,13,0.155160992,0,0
Germany,DEU,11-Feb-20,,,13,0.155160992,0,0
Germany,DEU,12-Feb-20,,,15,0.179031914,0,0
Germany,DEU,13-Feb-20,,,15,0.179031914,0,0
Germany,DEU,14-Feb-20,,,15,0.179031914,0,0
Germany,DEU,15-Feb-20,,,15,0.179031914,0,0
Germany,DEU,16-Feb-20,,,15,0.179031914,0,0
Germany,DEU,17-Feb-20,,,15,0.179031914,0,0
Germany,DEU,18-Feb-20,,,15,0.179031914,0,0
Germany,DEU,19-Feb-20,,,15,0.179031914,0,0
Germany,DEU,20-Feb-20,,,15,0.179031914,0,0
Germany,DEU,21-Feb-20,,,15,0.179031914,0,0
Germany,DEU,22-Feb-20,,,15,0.179031914,0,0
Germany,DEU,23-Feb-20,,,15,0.179031914,0,0
Germany,DEU,24-Feb-20,,,15,0.179031914,0,0
Germany,DEU,25-Feb-20,,,15,0.179031914,0,0
Germany,DEU,26-Feb-20,,,17,0.202902835,0,0
Germany,DEU,27-Feb-20,,,21,0.250644679,0,0
Germany,DEU,28-Feb-20,,,47,0.560966663,0,0
Germany,DEU,29-Feb-20,,,57,0.680321272,0,0
Germany,DEU,1-Mar-20,,,111,1.32483616,0,0
Germany,DEU,2-Mar-20,,,129,1.539674457,0,0
Germany,DEU,3-Mar-20,,,157,1.873867362,0,0
Germany,DEU,4-Mar-20,,,196,2.339350337,0,0
Germany,DEU,5-Mar-20,,,262,3.127090757,0,0
Germany,DEU,6-Mar-20,,,400,4.774184362,0,0
Germany,DEU,7-Mar-20,,,684,8.163855259,0,0
Germany,DEU,8-Mar-20,87863,1064.484141,847,10.10933539,0,0
Germany,DEU,9-Mar-20,,,902,10.76578574,0,0
Germany,DEU,10-Mar-20,,,1139,13.59448997,2,0.023870922
Germany,DEU,11-Mar-20,,,1296,15.46835733,2,0.023870922
Germany,DEU,12-Mar-20,,,1567,18.70286724,3,0.035806383
Germany,DEU,13-Mar-20,,,2369,28.27510688,5,0.059677305
Germany,DEU,14-Mar-20,,,3062,36.54638129,5,0.059677305
Germany,DEU,15-Mar-20,215320,2608.66036,3795,45.29507413,8,0.095483687
Germany,DEU,16-Mar-20,,,4838,57.74375986,12,0.143225531
Germany,DEU,17-Mar-20,,,6012,71.75599096,13,0.155160992
Germany,DEU,18-Mar-20,,,7156,85.41015823,13,0.155160992
Germany,DEU,19-Mar-20,,,8198,97.8469085,13,0.155160992
Germany,DEU,20-Mar-20,,,14138,168.7435463,43,0.513224819
Germany,DEU,21-Mar-20,,,18187,217.0702275,45,0.537095741
Germany,DEU,22-Mar-20,563939,6832.274358,21463,256.1707974,67,0.799675881
Germany,DEU,23-Mar-20,,,24774,295.6891085,94,1.121933325
Germany,DEU,24-Mar-20,,,29212,348.658684,126,1.503868074
Germany,DEU,25-Mar-20,,,31554,376.6115334,149,1.778383675
Germany,DEU,26-Mar-20,,,36508,435.7398067,198,2.363221259
Germany,DEU,27-Mar-20,,,42288,504.7267707,253,3.019671609
Germany,DEU,28-Mar-20,,,48582,579.8485617,325,3.879024794
Germany,DEU,29-Mar-20,924903,11205.45139,52547,627.1726642,389,4.642894292
Germany,DEU,30-Mar-20,,,57298,683.8780389,455,5.430634712
Germany,DEU,31-Mar-20,,,61913,738.960191,583,6.958373708
Germany,DEU,1-Apr-20,,,67366,804.0442593,732,8.736757382
Germany,DEU,2-Apr-20,,,73522,877.5189566,872,10.40772191
Germany,DEU,3-Apr-20,,,79696,951.2084923,1017,12.13836374
Germany,DEU,4-Apr-20,,,85778,1023.799965,1158,13.82126373
Germany,DEU,5-Apr-20,1317887,15966.55943,91714,1094.648861,1342,16.01738853
Germany,DEU,6-Apr-20,,,95391,1138.535551,1434,17.11545094
Germany,DEU,7-Apr-20,,,99225,1184.296108,1607,19.18028567
Germany,DEU,8-Apr-20,,,103228,1232.073758,1861,22.21189274
Germany,DEU,9-Apr-20,,,108202,1291.440741,2107,25.14801613
Germany,DEU,10-Apr-20,,,113525,1354.973199,2373,28.32284873
Germany,DEU,11-Apr-20,,,117658,1404.302459,2544,30.36381254
Germany,DEU,12-Apr-20,,,120479,1437.972394,2673,31.903487
Germany,DEU,13-Apr-20,,,123016,1468.252659,2799,33.40735507
Ghana,GHA,13-Mar-20,,,2,0.064364675,0,0
Ghana,GHA,15-Mar-20,,,2,0.064364675,0,0
Ghana,GHA,16-Mar-20,,,2,0.064364675,0,0
Ghana,GHA,17-Mar-20,,,6,0.193094024,0,0
Ghana,GHA,18-Mar-20,,,6,0.193094024,0,0
Ghana,GHA,19-Mar-20,,,7,0.225276362,0,0
Ghana,GHA,20-Mar-20,,,11,0.354005711,0,0
Ghana,GHA,21-Mar-20,,,16,0.514917398,0,0
Ghana,GHA,22-Mar-20,,,21,0.675829085,1,0.032182337
Ghana,GHA,23-Mar-20,,,24,0.772376098,1,0.032182337
Ghana,GHA,24-Mar-20,,,27,0.86892311,2,0.064364675
Ghana,GHA,25-Mar-20,,,53,1.705663882,2,0.064364675
Ghana,GHA,26-Mar-20,,,68,2.188398943,3,0.096547012
Ghana,GHA,27-Mar-20,,,132,4.248068537,3,0.096547012
Ghana,GHA,28-Mar-20,,,137,4.408980224,3,0.096547012
Ghana,GHA,29-Mar-20,,,141,4.537709573,5,0.160911687
Ghana,GHA,30-Mar-20,,,152,4.891715285,5,0.160911687
Ghana,GHA,31-Mar-20,,,152,4.891715285,5,0.160911687
Ghana,GHA,1-Apr-20,,,152,4.891715285,5,0.160911687
Ghana,GHA,2-Apr-20,,,195,6.275555793,5,0.160911687
Ghana,GHA,3-Apr-20,,,204,6.56519683,5,0.160911687
Ghana,GHA,4-Apr-20,,,205,6.597379167,5,0.160911687
Ghana,GHA,5-Apr-20,,,214,6.887020204,5,0.160911687
Ghana,GHA,6-Apr-20,,,214,6.887020204,5,0.160911687
Ghana,GHA,7-Apr-20,,,287,9.236330834,5,0.160911687
Ghana,GHA,8-Apr-20,,,287,9.236330834,5,0.160911687
Ghana,GHA,9-Apr-20,,,313,10.07307161,6,0.193094024
Ghana,GHA,10-Apr-20,,,378,12.16492354,6,0.193094024
Ghana,GHA,11-Apr-20,,,378,12.16492354,6,0.193094024
Ghana,GHA,12-Apr-20,,,408,13.13039366,8,0.257458699
Ghana,GHA,13-Apr-20,,,566,18.21520297,8,0.257458699
Gibraltar,GIB,20-Mar-20,,,10,296.8151732,0,0
Gibraltar,GIB,21-Mar-20,,,10,296.8151732,0,0
Gibraltar,GIB,22-Mar-20,,,10,296.8151732,0,0
Gibraltar,GIB,23-Mar-20,,,15,445.2227598,0,0
Gibraltar,GIB,24-Mar-20,,,15,445.2227598,0,0
Gibraltar,GIB,25-Mar-20,,,15,445.2227598,0,0
Gibraltar,GIB,26-Mar-20,,,26,771.7194503,0,0
Gibraltar,GIB,27-Mar-20,,,35,1038.853106,0,0
Gibraltar,GIB,28-Mar-20,,,55,1632.483453,0,0
Gibraltar,GIB,29-Mar-20,,,56,1662.16497,0,0
Gibraltar,GIB,30-Mar-20,,,65,1929.298626,0,0
Gibraltar,GIB,31-Mar-20,,,69,2048.024695,0,0
Gibraltar,GIB,1-Apr-20,,,69,2048.024695,0,0
Gibraltar,GIB,2-Apr-20,,,69,2048.024695,0,0
Gibraltar,GIB,3-Apr-20,,,88,2611.973524,0,0
Gibraltar,GIB,4-Apr-20,,,95,2819.744145,0,0
Gibraltar,GIB,5-Apr-20,,,98,2908.788697,0,0
Gibraltar,GIB,6-Apr-20,,,103,3057.196284,0,0
Gibraltar,GIB,7-Apr-20,,,109,3235.285388,0,0
Gibraltar,GIB,8-Apr-20,,,113,3354.011457,0,0
Gibraltar,GIB,9-Apr-20,,,120,3561.782078,0,0
Gibraltar,GIB,10-Apr-20,,,123,3650.82663,0,0
Gibraltar,GIB,11-Apr-20,,,127,3769.5527,0,0
Gibraltar,GIB,12-Apr-20,,,129,3828.915734,0,0
Gibraltar,GIB,13-Apr-20,,,129,3828.915734,4,118.7260693
Greece,GRC,31-Dec-19,,,0,0,0,0
Greece,GRC,1-Jan-20,,,0,0,0,0
Greece,GRC,2-Jan-20,,,0,0,0,0
Greece,GRC,3-Jan-20,,,0,0,0,0
Greece,GRC,4-Jan-20,,,0,0,0,0
Greece,GRC,5-Jan-20,,,0,0,0,0
Greece,GRC,6-Jan-20,,,0,0,0,0
Greece,GRC,7-Jan-20,,,0,0,0,0
Greece,GRC,8-Jan-20,,,0,0,0,0
Greece,GRC,9-Jan-20,,,0,0,0,0
Greece,GRC,10-Jan-20,,,0,0,0,0
Greece,GRC,11-Jan-20,,,0,0,0,0
Greece,GRC,12-Jan-20,,,0,0,0,0
Greece,GRC,13-Jan-20,,,0,0,0,0
Greece,GRC,14-Jan-20,,,0,0,0,0
Greece,GRC,15-Jan-20,,,0,0,0,0
Greece,GRC,16-Jan-20,,,0,0,0,0
Greece,GRC,17-Jan-20,,,0,0,0,0
Greece,GRC,18-Jan-20,,,0,0,0,0
Greece,GRC,19-Jan-20,,,0,0,0,0
Greece,GRC,20-Jan-20,,,0,0,0,0
Greece,GRC,21-Jan-20,,,0,0,0,0
Greece,GRC,22-Jan-20,,,0,0,0,0
Greece,GRC,23-Jan-20,,,0,0,0,0
Greece,GRC,24-Jan-20,,,0,0,0,0
Greece,GRC,25-Jan-20,,,0,0,0,0
Greece,GRC,26-Jan-20,,,0,0,0,0
Greece,GRC,27-Jan-20,,,0,0,0,0
Greece,GRC,28-Jan-20,,,0,0,0,0
Greece,GRC,29-Jan-20,,,0,0,0,0
Greece,GRC,30-Jan-20,,,0,0,0,0
Greece,GRC,31-Jan-20,,,0,0,0,0
Greece,GRC,1-Feb-20,,,0,0,0,0
Greece,GRC,2-Feb-20,,,0,0,0,0
Greece,GRC,3-Feb-20,,,0,0,0,0
Greece,GRC,4-Feb-20,,,0,0,0,0
Greece,GRC,5-Feb-20,,,0,0,0,0
Greece,GRC,6-Feb-20,,,0,0,0,0
Greece,GRC,7-Feb-20,,,0,0,0,0
Greece,GRC,8-Feb-20,,,0,0,0,0
Greece,GRC,9-Feb-20,,,0,0,0,0
Greece,GRC,10-Feb-20,,,0,0,0,0
Greece,GRC,11-Feb-20,,,0,0,0,0
Greece,GRC,12-Feb-20,,,0,0,0,0
Greece,GRC,13-Feb-20,,,0,0,0,0
Greece,GRC,14-Feb-20,,,0,0,0,0
Greece,GRC,15-Feb-20,,,0,0,0,0
Greece,GRC,16-Feb-20,,,0,0,0,0
Greece,GRC,17-Feb-20,,,0,0,0,0
Greece,GRC,18-Feb-20,,,0,0,0,0
Greece,GRC,19-Feb-20,,,0,0,0,0
Greece,GRC,20-Feb-20,,,0,0,0,0
Greece,GRC,21-Feb-20,,,0,0,0,0
Greece,GRC,22-Feb-20,,,0,0,0,0
Greece,GRC,23-Feb-20,,,0,0,0,0
Greece,GRC,24-Feb-20,,,0,0,0,0
Greece,GRC,25-Feb-20,,,0,0,0,0
Greece,GRC,26-Feb-20,,,0,0,0,0
Greece,GRC,27-Feb-20,,,1,0.095941152,0,0
Greece,GRC,28-Feb-20,,,3,0.287823456,0,0
Greece,GRC,29-Feb-20,,,4,0.383764608,0,0
Greece,GRC,1-Mar-20,,,7,0.671588064,0,0
Greece,GRC,2-Mar-20,,,7,0.671588064,0,0
Greece,GRC,5-Mar-20,,,10,0.95941152,0,0
Greece,GRC,6-Mar-20,,,32,3.070116864,0,0
Greece,GRC,7-Mar-20,,,45,4.31735184,0,0
Greece,GRC,8-Mar-20,,,66,6.332116032,0,0
Greece,GRC,9-Mar-20,,,73,7.003704096,0,0
